Result Time,Granularity Period,Object Name,Reliability,"L5101:SABME Frames Sent by the BTS on LAPD Link","L5102:SABME Frames Received by the BTS on LAPD Link","L5103:BTS-Sent Rejects to the LAPD Setup Requests","L5104:BTS-Received Rejects to the LAPD Setup Requests","L5105:RNR Frames Sent by the BTS on LAPD Link","L5106:RNR Frames Received by the BTS on LAPD Link","L5107:I Frames Resent by the BTS on LAPD Link","L5108:NRERR Frames Received by the BTS on LAPD Link","L5109:L3 Data Requests Received by BTS on LAPD Link","L5110:I Frames Sent by the BTS on LAPD Link","L5111:I Frames Received by the BTS on LAPD Link","L5112:Queue Overflows of Messages Sent by BTS on LAPD Link","L5113:Erroneous Long Frames Received by BTS Physical Layer on LAPD Link","L5114:Erroneous Octet Received by BTS Physical Layer on LAPD Link","L5115:Discarded Series Received by BTS Physical Layer on LAPD Link","L5116:Number of Times the BTS Receives CRC Errors on LAPD Link","L5117:L1 and L2 Overflows on LAPD Link of the BTS","L5118:Total Frames Received by the BTS Physical Layer on LAPD Link"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3118, DestObjLabel=PA953001, DestObjType=TRX",Reliable,0,0,0,0,0,0,4,0,401,401,27,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2118, DestObjLabel=PA953000, DestObjType=TRX",Reliable,0,0,9,35,0,0,46,0,3998,3998,25027,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=70, DestObjLabel=C_YARUSYACAN_PA01, DestObjType=BTS",Reliable,0,0,0,10,0,0,31,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=6054, DestObjLabel=PA956001, DestObjType=TRX",Reliable,0,0,1,2,0,0,6,0,789,789,1788,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2144, DestObjLabel=PA956000, DestObjType=TRX",Reliable,0,0,7,232,0,0,264,0,13047,13047,50158,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=96, DestObjLabel=C_CHINCHE_PA98, DestObjType=BTS",Reliable,0,0,0,3,0,0,6,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2143, DestObjLabel=PA955000, DestObjType=TRX",Reliable,0,0,11,10,0,0,17,0,1386,1386,21125,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=95, DestObjLabel=C_COCHACHARAO_PA43, DestObjType=BTS",Reliable,0,0,0,8,0,0,29,0,1459,1459,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=6052, DestObjLabel=JU578001, DestObjType=TRX",Reliable,0,0,0,0,0,0,5,0,433,433,132,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2142, DestObjLabel=JU578000, DestObjType=TRX",Reliable,0,0,39,208,0,0,229,0,10085,10085,65503,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=94, DestObjLabel=C_LOS_ANGELES_UBIRIKI_JU27, DestObjType=BTS",Reliable,0,0,0,8,0,0,35,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2141, DestObjLabel=PA957000, DestObjType=TRX",Reliable,0,0,11,201,0,0,251,0,6566,6566,28103,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=93, DestObjLabel=C_TACTAYOC_PA85, DestObjType=BTS",Reliable,0,0,0,7,0,0,13,0,1387,1387,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3089, DestObjLabel=AR267401, DestObjType=TRX",Reliable,0,0,33,10,0,0,22,0,1669,1669,9603,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2089, DestObjLabel=AR267400, DestObjType=TRX",Reliable,0,0,262,1868,0,0,2671,0,32193,32193,79669,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=41, DestObjLabel=C_ALCA_AR01, DestObjType=BTS",Reliable,0,0,4,14,0,0,39,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3092, DestObjLabel=PU690401, DestObjType=TRX",Reliable,0,0,5,3,0,0,12,0,905,905,2714,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2092, DestObjLabel=PU690400, DestObjType=TRX",Reliable,0,0,84,973,0,0,1384,0,20606,20611,79955,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=44, DestObjLabel=C_LIMBANI_PU01, DestObjType=BTS",Reliable,0,0,0,15,0,0,36,0,1459,1459,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2343, DestObjLabel=AR219400, DestObjType=TRX",Reliable,0,0,127,46,0,0,60,0,9320,9320,47178,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=295, DestObjLabel=NR_SAN_CRISTOBAL_AR39, DestObjType=BTS",Reliable,0,0,4,1,0,0,1,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3093, DestObjLabel=PU691401, DestObjType=TRX",Reliable,0,0,0,0,0,0,11,0,389,389,22,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2093, DestObjLabel=PU691400, DestObjType=TRX",Reliable,0,0,108,485,0,0,592,0,9387,9387,54703,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=45, DestObjLabel=C_MASSIAPO_PU01, DestObjType=BTS",Reliable,0,0,0,20,0,0,50,0,1460,1460,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3088, DestObjLabel=AP095401, DestObjType=TRX",Reliable,0,0,0,0,0,0,18,0,563,563,763,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2088, DestObjLabel=AP095400, DestObjType=TRX",Reliable,0,0,14,18,0,0,29,0,1685,1685,31176,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=40, DestObjLabel=C_CCALLASPUQUIO_AP32, DestObjType=BTS",Reliable,0,0,1,5,0,0,22,0,1459,1459,1231,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3354, DestObjLabel=PU606401, DestObjType=TRX",Reliable,0,0,10,19,0,0,25,0,2247,2247,2396,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2354, DestObjLabel=PU606400, DestObjType=TRX",Reliable,0,0,100,40,0,0,48,0,5608,5608,33951,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=306, DestObjLabel=NR_ACLLAMAYO_PU32, DestObjType=BTS",Reliable,0,0,8,2,0,0,15,0,1455,1455,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2680, DestObjLabel=PU646400, DestObjType=TRX",Reliable,0,0,189,49,0,0,60,0,3354,3354,46893,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=632, DestObjLabel=C_PAMPAYANAMAYO, DestObjType=BTS",Reliable,0,0,1,3,0,0,13,0,1383,1383,1231,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4703, DestObjLabel=AR258402, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4023, DestObjLabel=CU396401, DestObjType=TRX",Reliable,0,0,3,187,0,0,193,0,10077,10077,16153,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3023, DestObjLabel=CU396400, DestObjType=TRX",Reliable,0,0,5,2000,0,0,2225,0,41305,41305,91156,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=975, DestObjLabel=C_VILLA_VIRGEN_CU36, DestObjType=BTS",Reliable,0,0,0,6,0,0,24,0,1600,1600,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3572, DestObjLabel=CU458401, DestObjType=TRX",Reliable,0,0,4,7,0,0,17,0,1628,1628,4258,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2572, DestObjLabel=CU458400, DestObjType=TRX",Reliable,0,0,73,1351,0,0,1733,0,26512,26512,74119,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=524, DestObjLabel=C_KIRIGUETI, DestObjType=BTS",Reliable,0,0,0,7,0,0,29,0,1529,1529,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4601, DestObjLabel=CU459402, DestObjType=TRX",Reliable,0,0,1,15,0,0,22,0,1677,1677,4648,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3601, DestObjLabel=CU459401, DestObjType=TRX",Reliable,0,0,2,12,0,0,20,0,1748,1748,6024,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2601, DestObjLabel=CU459400, DestObjType=TRX",Reliable,0,0,5,1333,0,0,1475,0,30924,30924,96791,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=553, DestObjLabel=C_PALMA_REAL, DestObjType=BTS",Reliable,0,0,0,1,0,0,8,0,1600,1600,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4452, DestObjLabel=PU611402, DestObjType=TRX",Reliable,0,0,1,18,0,0,30,0,846,846,617,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3452, DestObjLabel=PU611401, DestObjType=TRX",Reliable,0,0,0,1,0,0,7,0,459,459,723,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2452, DestObjLabel=PU611400, DestObjType=TRX",Reliable,0,0,54,1534,0,0,2070,0,20620,20620,74962,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=404, DestObjLabel=C_MANAZO, DestObjType=BTS",Reliable,0,0,0,13,0,0,42,0,1527,1527,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4605, DestObjLabel=AR237402, DestObjType=TRX",Reliable,0,0,0,0,0,0,1,0,389,389,22,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3605, DestObjLabel=AR237401, DestObjType=TRX",Reliable,0,0,0,8,0,0,17,0,747,747,459,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2605, DestObjLabel=AR237400, DestObjType=TRX",Reliable,0,0,15,174,0,0,197,0,9828,9826,60165,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=557, DestObjLabel=C_MINA_VERDE, DestObjType=BTS",Reliable,0,0,0,13,0,0,21,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4559, DestObjLabel=AR236402, DestObjType=TRX",Reliable,0,0,1,7,0,0,15,0,1628,1628,4770,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3559, DestObjLabel=AR236401, DestObjType=TRX",Reliable,0,0,0,1,0,0,3,0,474,474,223,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2559, DestObjLabel=AR236400, DestObjType=TRX",Reliable,0,0,23,1667,0,0,2044,0,37316,37316,82068,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=511, DestObjLabel=C_URASQUI, DestObjType=BTS",Reliable,0,0,0,2,0,0,9,0,1600,1600,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3506, DestObjLabel=PU629401, DestObjType=TRX",Reliable,0,0,2,0,0,0,0,0,904,904,1918,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3614, DestObjLabel=PA950001, DestObjType=TRX",Reliable,0,0,0,8,0,0,12,0,1085,1085,2127,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3162, DestObjLabel=PU663401, DestObjType=TRX",Reliable,0,0,0,1,0,0,10,0,403,403,59,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4589, DestObjLabel=PA947002, DestObjType=TRX",Reliable,0,0,0,25,0,0,30,0,2130,2130,3415,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3585, DestObjLabel=JU515001, DestObjType=TRX",Reliable,0,0,2,4,0,0,9,0,1256,1256,2670,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4011, DestObjLabel=JU558001, DestObjType=TRX",Reliable,0,0,34,75,0,0,106,0,2934,2934,3694,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3990, DestObjLabel=JU536001, DestObjType=TRX",Reliable,0,0,8,74,0,0,86,0,4486,4486,13712,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2564, DestObjLabel=AP075400, DestObjType=TRX",Reliable,0,0,63,70,0,0,116,0,2908,2908,35587,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=516, DestObjLabel=C_TANCAYLLO_AP05, DestObjType=BTS",Reliable,0,0,0,10,0,0,15,0,1503,1503,1253,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3617, DestObjLabel=TA800401, DestObjType=TRX",Reliable,0,0,0,0,0,0,8,0,389,389,22,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2617, DestObjLabel=TA800400, DestObjType=TRX",Reliable,0,0,10,151,0,0,211,0,4509,4509,18394,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=569, DestObjLabel=C_ALTO_CAMILACA, DestObjType=BTS",Reliable,0,0,1,10,0,0,36,0,1456,1456,1231,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3531, DestObjLabel=JU513001, DestObjType=TRX",Reliable,0,0,19,1978,0,0,2485,0,23164,23164,27987,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2531, DestObjLabel=JU513000, DestObjType=TRX",Reliable,0,0,108,509,0,0,630,0,10303,10303,73876,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=483, DestObjLabel=C_ONDORES, DestObjType=BTS",Reliable,0,0,0,12,0,0,29,0,1530,1530,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3709, DestObjLabel=JU523001, DestObjType=TRX",Reliable,0,0,0,7,0,0,14,0,1463,1463,5674,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2709, DestObjLabel=JU523000, DestObjType=TRX",Reliable,0,0,3,724,0,0,834,0,24905,24905,74756,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=661, DestObjLabel=C_PUCACUCHA_JU, DestObjType=BTS",Reliable,0,0,0,1,0,0,4,0,1529,1529,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=4529, DestObjLabel=CU464402, DestObjType=TRX",Reliable,0,0,0,8,0,0,10,0,2013,2013,7765,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3529, DestObjLabel=CU464401, DestObjType=TRX",Reliable,0,0,0,38,0,0,48,0,3725,3725,13319,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2529, DestObjLabel=CU464400, DestObjType=TRX",Reliable,0,0,0,649,0,0,782,0,23928,23929,102174,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=481, DestObjLabel=C_PATRIAS, DestObjType=BTS",Reliable,0,0,0,4,0,0,11,0,1527,1527,1229,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3695, DestObjLabel=CU487401, DestObjType=TRX",Reliable,0,0,0,22,0,0,40,0,1723,1723,3286,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2695, DestObjLabel=CU487400, DestObjType=TRX",Reliable,0,0,61,639,0,0,813,0,11113,11113,70848,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=647, DestObjLabel=C_HUALLA, DestObjType=BTS",Reliable,0,0,0,9,0,0,30,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3527, DestObjLabel=AR249401, DestObjType=TRX",Reliable,0,0,5,17,0,0,22,0,1373,1373,1595,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2527, DestObjLabel=AR249400, DestObjType=TRX",Reliable,0,0,393,1164,0,0,1344,0,30399,30399,98786,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=479, DestObjLabel=C_ISPACAS, DestObjType=BTS",Reliable,0,0,5,5,0,0,20,0,1602,1602,1233,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3508, DestObjLabel=AR248401, DestObjType=TRX",Reliable,0,0,16,349,0,0,465,0,6239,6239,11219,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2508, DestObjLabel=AR248400, DestObjType=TRX",Reliable,0,0,106,5879,0,0,10952,0,50949,50949,115105,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=460, DestObjLabel=C_YANAQUIHUA, DestObjType=BTS",Reliable,0,0,0,7,0,0,29,0,1529,1529,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3562, DestObjLabel=AR240401, DestObjType=TRX",Reliable,0,0,0,0,0,0,13,0,441,441,104,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2562, DestObjLabel=AR240400, DestObjType=TRX",Reliable,0,0,101,221,0,0,282,0,5520,5520,55680,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=514, DestObjLabel=C_NUEVO_TOLCONI, DestObjType=BTS",Reliable,0,0,1,11,0,0,33,0,1457,1457,1231,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3560, DestObjLabel=AR238401, DestObjType=TRX",Reliable,0,0,0,3,0,0,8,0,896,896,1636,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2560, DestObjLabel=AR238400, DestObjType=TRX",Reliable,0,0,0,209,0,0,219,0,12832,12832,70566,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=512, DestObjLabel=C_MOLLEHUACA, DestObjType=BTS",Reliable,0,0,0,11,0,0,13,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3556, DestObjLabel=AP052401, DestObjType=TRX",Reliable,0,0,0,90,0,0,99,0,5437,5437,10901,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2556, DestObjLabel=AP052400, DestObjType=TRX",Reliable,0,0,0,131,0,0,137,0,8465,8465,46813,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=508, DestObjLabel=C_PORVENIR, DestObjType=BTS",Reliable,0,0,0,2,0,0,8,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3945, DestObjLabel=AP070401, DestObjType=TRX",Reliable,0,0,0,20,0,0,33,0,881,881,2005,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2945, DestObjLabel=AP070400, DestObjType=TRX",Reliable,0,0,10,1797,0,0,2277,0,21179,21180,60858,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=897, DestObjLabel=C_HUANIPACA_AP01, DestObjType=BTS",Reliable,0,0,0,24,0,0,63,0,1599,1599,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3705, DestObjLabel=AP063401, DestObjType=TRX",Reliable,0,0,0,3,0,0,15,0,545,545,264,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2705, DestObjLabel=AP063400, DestObjType=TRX",Reliable,0,0,89,346,0,0,436,0,6688,6688,44509,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=657, DestObjLabel=C_CASINCHIHUA, DestObjType=BTS",Reliable,0,0,0,28,0,0,95,0,1458,1458,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2660, DestObjLabel=CU479400, DestObjType=TRX",Reliable,0,0,112,81,0,0,114,0,1944,1944,28351,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=612, DestObjLabel=NR_CHILLIHUANI_CU09, DestObjType=BTS",Reliable,0,0,0,8,0,0,43,0,1382,1382,1229,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2614, DestObjLabel=PA950000, DestObjType=TRX",Reliable,0,0,0,382,0,0,440,0,16162,16162,48089,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=566, DestObjLabel=CN_LA_QUINUA_PA, DestObjType=BTS",Reliable,0,0,0,1,0,0,7,0,1528,1528,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2674, DestObjLabel=CU422400, DestObjType=TRX",Reliable,0,0,141,609,0,0,959,0,6056,6056,37504,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=626, DestObjLabel=NR_VICHO, DestObjType=BTS",Reliable,0,0,0,19,0,0,86,0,664,664,510,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3935, DestObjLabel=CU385401, DestObjType=TRX",Reliable,0,0,0,1,0,0,14,0,392,392,29,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2935, DestObjLabel=CU385400, DestObjType=TRX",Reliable,0,0,140,36,0,0,63,0,2377,2377,49084,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=887, DestObjLabel=C_HUAYLLABAMBA_CU19, DestObjType=BTS",Reliable,0,0,0,9,0,0,32,0,1460,1460,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2711, DestObjLabel=IC417000, DestObjType=TRX",Reliable,0,0,2,8,0,0,17,0,933,933,6840,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=663, DestObjLabel=CN_GRANJA_CARHUAS, DestObjType=BTS",Reliable,0,0,2,7,0,0,16,0,1385,1385,1232,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3126, DestObjLabel=JU577001, DestObjType=TRX",Reliable,0,0,0,2,0,0,8,0,775,775,469,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2126, DestObjLabel=JU577000, DestObjType=TRX",Reliable,0,0,44,249,0,0,277,0,8415,8415,64864,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=78, DestObjLabel=C_HUARICOLCA_JU01, DestObjType=BTS",Reliable,0,0,0,11,0,0,49,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2162, DestObjLabel=PU663400, DestObjType=TRX",Reliable,0,0,117,362,0,0,472,0,7560,7560,51523,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=114, DestObjLabel=NR_MINA_ARUNTANI_PU21, DestObjType=BTS",Reliable,0,0,0,11,0,0,49,0,1529,1529,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3129, DestObjLabel=JU574001, DestObjType=TRX",Reliable,0,0,8,1,0,0,6,0,571,571,716,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2129, DestObjLabel=JU574000, DestObjType=TRX",Reliable,0,0,562,326,0,0,393,0,9772,9772,73033,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=3131, DestObjLabel=JU576001, DestObjType=TRX",Reliable,0,0,13,20,0,0,32,0,2103,2103,8865,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=2131, DestObjLabel=JU576000, DestObjType=TRX",Reliable,0,0,76,2123,0,0,2722,0,36295,36295,91800,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=83, DestObjLabel=C_VILLA_CAPIRI_JU66, DestObjType=BTS",Reliable,0,0,0,0,0,0,21,0,1457,1457,1230,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=5263, DestObjLabel=AP111401, DestObjType=TRX",Reliable,0,0,1,272,0,0,344,0,9443,9443,15695,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=5262, DestObjLabel=AP111400, DestObjType=TRX",Reliable,0,0,5,3072,0,0,4270,0,46209,46209,90190,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=689, DestObjLabel=C_SANT_MARIA_CHICMO_AP01, DestObjType=BTS",Reliable,0,0,1,8,0,0,16,0,1529,1529,1231,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=5676, DestObjLabel=CU462404, DestObjType=TRX",Reliable,0,0,0,8,0,0,13,0,1421,1421,1316,0,0,0,0,0,0,0
2017-08-04 09:00,60,"LV02H/LAPDLINK:Logic No.=5576, DestObjLabel=CU462403, DestObjType=TRX",Reliable,0,0,0,5,0,0,10,0,487,487,162,0,0,0,0,0,0,0
